year,id,name,totalvotes,democrats,republicans,bias
2020,19067,"Floyd, IA",8032,1586.0,-2373.5,-0.0980453187250996
2020,19069,"Franklin, IA",5130,813.0,-1716.5,-0.17612085769980507
2020,19071,"Fremont, IA",3857,540.0,-1358.5,-0.2122115633912367
2020,19073,"Greene, IA",5057,884.5,-1614.5,-0.14435436029266363
2020,19075,"Grundy, IA",7276,1103.0,-2472.5,-0.18822155030236393
2020,19077,"Guthrie, IA",6371,992.5,-2140.0,-0.18011301208601477
2020,19079,"Hamilton, IA",7943,1421.5,-2491.0,-0.1346468588694448
2020,19081,"Hancock, IA",6172,841.5,-2200.5,-0.22018794556059623
2020,19083,"Hardin, IA",8989,1488.0,-2932.0,-0.16064078317944153
2020,19085,"Harrison, IA",8155,1220.0,-2790.0,-0.19251992642550583
2020,19087,"Henry, IA",9982,1637.5,-3262.5,-0.16279302744940893
2020,19089,"Howard, IA",4958,886.0,-1566.5,-0.1372529245663574
2020,19091,"Humboldt, IA",5327,721.0,-1912.5,-0.2236718603341468
2020,19093,"Ida, IA",3849,458.5,-1442.5,-0.25565081839438814
2020,19095,"Iowa, IA",9742,1773.5,-3017.5,-0.12769451857934716
2020,19097,"Jackson, IA",11135,2014.5,-3478.5,-0.13147732375392907
2020,19099,"Jasper, IA",20184,3868.5,-6062.5,-0.10869996036464526
2020,19101,"Jefferson, IA",8959,2159.5,-2238.0,-0.008762138631543698
2020,19103,"Johnson, IA",83851,29588.5,-11603.0,0.2144935659682055
2020,19105,"Jones, IA",10989,2106.5,-3298.0,-0.10842660842660842
2020,19107,"Keokuk, IA",5303,707.0,-1904.5,-0.2258155760890062
2020,19109,"Kossuth, IA",9090,1348.0,-3144.0,-0.19757975797579758
2020,19111,"Lee, IA",16734,3270.5,-4904.0,-0.09761563284331301
2020,19113,"Linn, IA",127458,35437.0,-26872.0,0.06719860659982112
2020,19115,"Louisa, IA",5332,863.0,-1753.0,-0.16691672918229558
2020,19117,"Lucas, IA",4630,642.0,-1647.5,-0.217170626349892
2020,19119,"Lyon, IA",6863,533.5,-2859.0,-0.3388459857205304
2020,19121,"Madison, IA",9824,1567.0,-3262.5,-0.17258754071661236
2020,19123,"Mahaska, IA",11404,1447.0,-4160.0,-0.23789898281304805
2020,19125,"Marion, IA",19232,3089.0,-6361.0,-0.1701331114808652
2020,19127,"Marshall, IA",18136,4088.0,-4805.0,-0.03953462726069695
2020,19129,"Mills, IA",8268,1254.0,-2808.0,-0.18795355587808418
2020,19131,"Mitchell, IA",5822,1026.5,-1842.0,-0.1400721401580213
2020,19133,"Monona, IA",4728,703.5,-1631.0,-0.19617174280879865
2020,19135,"Monroe, IA",4088,539.0,-1489.0,-0.23238747553816047
2020,19137,"Montgomery, IA",5327,791.5,-1833.0,-0.19551342218884926
2020,19139,"Muscatine, IA",20671,4686.0,-5432.5,-0.036113395578346474
2020,19141,"O'brien, IA",7551,784.5,-2935.5,-0.28486293206197855
2020,19143,"Osceola, IA",3328,300.5,-1347.5,-0.31460336538461536
2020,19145,"Page, IA",7528,1043.0,-2664.0,-0.21532943676939426
2020,19147,"Palo alto, IA",4958,759.5,-1689.0,-0.18747478822105687
2020,19149,"Plymouth, IA",14188,1747.0,-5257.5,-0.24742740343952635
2020,19151,"Pocahontas, IA",3823,466.5,-1416.0,-0.24836515825268113
2020,19153,"Polk, IA",258755,73125.0,-53782.0,0.07475411103167089
2020,19155,"Pottawattamie, IA",45744,9287.5,-13176.0,-0.08500568380552641
2020,19157,"Poweshiek, IA",10140,2153.0,-2836.5,-0.06740631163708087
2020,19159,"Ringgold, IA",2714,354.5,-987.0,-0.2330508474576271
2020,19161,"Sac, IA",5535,694.5,-2034.5,-0.24209575429087624
2020,19163,"Scott, IA",92599,23463.0,-21979.0,0.01602609099450318
2020,19165,"Shelby, IA",6795,979.5,-2355.5,-0.2025018395879323
2020,19167,"Sioux, IA",19051,1509.5,-7887.5,-0.33478557556033806
2020,19169,"Story, IA",51038,14587.5,-10270.5,0.0845840354245856
2020,19171,"Tama, IA",9048,1788.5,-2662.5,-0.09659593280282935
2020,19173,"Taylor, IA",3249,373.0,-1235.0,-0.26531240381655896
2020,19175,"Union, IA",6185,1030.5,-2012.0,-0.15869037995149554
2020,19177,"Van buren, IA",3791,437.5,-1435.0,-0.2631231864943287
2020,19179,"Wapello, IA",15633,2910.5,-4768.0,-0.11881916458773108
2020,19181,"Warren, IA",31039,6287.0,-8934.0,-0.08527980927220594
2020,19183,"Washington, IA",11765,2280.5,-3495.5,-0.10327241818954526
2020,19185,"Wayne, IA",3109,363.5,-1172.0,-0.2600514634930846
2020,19187,"Webster, IA",17822,3306.5,-5485.0,-0.12223656155313657
2020,19189,"Winnebago, IA",5970,1067.5,-1863.0,-0.13324958123953098
2020,19191,"Winneshiek, IA",12064,2808.5,-3131.5,-0.02677387267904509
2020,19193,"Woodbury, IA",45362,9352.0,-12963.0,-0.0796040738944491
2020,19195,"Worth, IA",4418,798.0,-1371.0,-0.12969669533725667
2020,19197,"Wright, IA",6254,998.0,-2074.0,-0.17204988807163415
2020,20001,"Allen, KS",5892,1570.0,-4218.0,-0.44942294636795654
2020,20003,"Anderson, KS",3792,782.0,-2929.0,-0.5661919831223629
2020,20005,"Atchison, KS",7440,2359.0,-4906.0,-0.34233870967741936
2020,20007,"Barber, KS",2342,291.0,-2014.0,-0.7356959863364646
2020,20009,"Barton, KS",11130,2340.0,-8608.0,-0.563162623539982
2020,20011,"Bourbon, KS",6676,1541.0,-5023.0,-0.5215698022768125
2020,20013,"Brown, KS",4471,1104.0,-3262.0,-0.4826660702303735
2020,20015,"Butler, KS",32520,9181.0,-22634.0,-0.41368388683886836
2020,20017,"Chase, KS",1491,345.0,-1123.0,-0.5217974513749162
2020,20019,"Chautauqua, KS",1639,212.0,-1402.0,-0.726052471018914
2020,20021,"Cherokee, KS",9128,2194.0,-6766.0,-0.5008764241893077
2020,20023,"Cheyenne, KS",1429,224.0,-1183.0,-0.6710986703988804
2020,20025,"Clark, KS",1067,143.0,-904.0,-0.7132146204311153
2020,20027,"Clay, KS",4182,894.0,-3177.0,-0.5459110473457676
2020,20029,"Cloud, KS",4263,920.0,-3242.0,-0.5446868402533427
2020,20031,"Coffey, KS",4565,964.0,-3489.0,-0.5531215772179627
2020,20033,"Comanche, KS",916,126.0,-762.0,-0.6943231441048034
2020,20035,"Cowley, KS",14231,4273.0,-9656.0,-0.3782587309394983
2020,20037,"Crawford, KS",16645,6179.0,-10045.0,-0.23226194052267948
2020,20039,"Decatur, KS",1498,218.0,-1260.0,-0.6955941255006676
2020,20041,"Dickinson, KS",9349,2060.0,-7126.0,-0.5418761364851856
2020,20043,"Doniphan, KS",3709,686.0,-2976.0,-0.6174170935562147
2020,20045,"Douglas, KS",59495,40785.0,-17286.0,0.39497436759391547
2020,20047,"Edwards, KS",1431,271.0,-1141.0,-0.6079664570230608
2020,20049,"Elk, KS",1361,195.0,-1140.0,-0.6943423952975754
2020,20051,"Ellis, KS",13800,3737.0,-9758.0,-0.43630434782608696
2020,20053,"Ellsworth, KS",2853,648.0,-2148.0,-0.5257623554153522
2020,20055,"Finney, KS",11800,4325.0,-7236.0,-0.24669491525423728
2020,20057,"Ford, KS",8915,2947.0,-5803.0,-0.32035894559730793
2020,20059,"Franklin, KS",12477,3690.0,-8479.0,-0.3838262402821191
2020,20061,"Geary, KS",9603,3983.0,-5323.0,-0.13953972716859314
2020,20063,"Gove, KS",1471,166.0,-1291.0,-0.7647858599592114
2020,20065,"Graham, KS",1337,228.0,-1080.0,-0.637247569184742
2020,20067,"Grant, KS",2501,518.0,-1936.0,-0.5669732107157137
2020,20069,"Gray, KS",2288,341.0,-1911.0,-0.6861888111888111
2020,20071,"Greeley, KS",641,78.0,-549.0,-0.734789391575663
2020,20073,"Greenwood, KS",3077,569.0,-2444.0,-0.6093597660058498
2020,20075,"Hamilton, KS",859,141.0,-698.0,-0.6484284051222352
2020,20077,"Harper, KS",2678,461.0,-2168.0,-0.6374159820761762
2020,20079,"Harvey, KS",17309,6747.0,-10182.0,-0.19845167254029694
2020,20081,"Haskell, KS",1410,268.0,-1122.0,-0.6056737588652482
2020,20083,"Hodgeman, KS",1045,154.0,-875.0,-0.6899521531100479
2020,20085,"Jackson, KS",6584,1881.0,-4517.0,-0.4003645200486027
2020,20087,"Jefferson, KS",9782,3194.0,-6334.0,-0.32099775097117156
2020,20089,"Jewell, KS",1628,212.0,-1387.0,-0.7217444717444718
2020,20091,"Johnson, KS",347214,184259.0,-155631.0,0.08245059243002874
2020,20093,"Kearny, KS",1455,267.0,-1164.0,-0.6164948453608248
2020,20095,"Kingman, KS",3949,752.0,-3130.0,-0.6021777665231705
2020,20097,"Kiowa, KS",1165,156.0,-980.0,-0.7072961373390558
2020,20099,"Labette, KS",8563,2655.0,-5735.0,-0.3596870255751489
2020,20101,"Lane, KS",895,115.0,-762.0,-0.7229050279329609
2020,20103,"Leavenworth, KS",36490,13886.0,-21610.0,-0.21167443135105507
2020,20105,"Lincoln, KS",1579,266.0,-1283.0,-0.6440785307156428
2020,20107,"Linn, KS",5046,896.0,-4048.0,-0.6246531906460563
2020,20109,"Logan, KS",1458,186.0,-1249.0,-0.7290809327846365
2020,20111,"Lyon, KS",13988,6055.0,-7550.0,-0.10687732342007435
2020,20113,"Mcpherson, KS",14438,4134.0,-9964.0,-0.4037955395484139
2020,20115,"Marion, KS",6111,1516.0,-4465.0,-0.48257241040746196
2020,20117,"Marshall, KS",5114,1259.0,-3729.0,-0.482987876417677
2020,20119,"Meade, KS",1825,263.0,-1523.0,-0.6904109589041096
2020,20121,"Miami, KS",17937,5247.0,-12308.0,-0.3936555722807604
2020,20123,"Mitchell, KS",3101,558.0,-2504.0,-0.6275395033860045
2020,20125,"Montgomery, KS",13426,3228.0,-9931.0,-0.49925517652316403
2020,20127,"Morris, KS",2899,729.0,-2124.0,-0.48120041393583995
2020,20129,"Morton, KS",1198,150.0,-1034.0,-0.7378964941569283
2020,20131,"Nemaha, KS",5684,927.0,-4664.0,-0.6574595355383532
2020,20133,"Neosho, KS",6877,1796.0,-4970.0,-0.46153846153846156
2020,20135,"Ness, KS",1513,149.0,-1339.0,-0.7865168539325843
2020,20137,"Norton, KS",2415,364.0,-2007.0,-0.6803312629399586
2020,20139,"Osage, KS",8035,2136.0,-5705.0,-0.444181705040448
2020,20141,"Osborne, KS",1945,281.0,-1629.0,-0.6930591259640103
2020,20143,"Ottawa, KS",3191,506.0,-2610.0,-0.6593544343465998
2020,20145,"Pawnee, KS",2739,643.0,-2045.0,-0.5118656443957649
2020,20147,"Phillips, KS",2781,318.0,-2418.0,-0.7551240560949298
2020,20149,"Pottawatomie, KS",13083,3313.0,-9452.0,-0.46923488496522203
2020,20151,"Pratt, KS",4137,933.0,-3108.0,-0.5257432922407542
2020,20153,"Rawlins, KS",1504,214.0,-1261.0,-0.6961436170212766
2020,20155,"Reno, KS",27941,8886.0,-18443.0,-0.3420421602662754
2020,20157,"Republic, KS",2657,424.0,-2182.0,-0.6616484757245014
2020,20159,"Rice, KS",4319,965.0,-3262.0,-0.5318360731650845
2020,20161,"Riley, KS",25171,12765.0,-11610.0,0.04588613881053594
2020,20163,"Rooks, KS",2699,339.0,-2325.0,-0.7358280844757318
2020,20165,"Rush, KS",1677,295.0,-1350.0,-0.6290995825879547
2020,20167,"Russell, KS",3467,600.0,-2790.0,-0.6316700317277185
2020,20169,"Saline, KS",24531,8214.0,-15722.0,-0.3060617178264237
2020,20171,"Scott, KS",2354,299.0,-2014.0,-0.7285471537807986
2020,20173,"Sedgwick, KS",223688,95870.0,-122416.0,-0.11867422481313258
2020,20175,"Seward, KS",5294,1833.0,-3372.0,-0.2907064601435587
2020,20177,"Shawnee, KS",85657,43015.0,-40443.0,0.030026734534247056
2020,20179,"Sheridan, KS",1445,147.0,-1282.0,-0.7854671280276817
2020,20181,"Sherman, KS",2727,396.0,-2269.0,-0.6868353502016868
2020,20183,"Smith, KS",2129,336.0,-1763.0,-0.6702677313292625
2020,20185,"Stafford, KS",2034,357.0,-1645.0,-0.6332350049164208
2020,20187,"Stanton, KS",776,148.0,-614.0,-0.6005154639175257
2020,20189,"Stevens, KS",2031,237.0,-1760.0,-0.7498769079271295
2020,20191,"Sumner, KS",10928,2591.0,-8105.0,-0.5045754026354319
2020,20193,"Thomas, KS",3810,625.0,-3130.0,-0.65748031496063
2020,20195,"Trego, KS",1630,242.0,-1363.0,-0.6877300613496933
2020,20197,"Wabaunsee, KS",3902,964.0,-2845.0,-0.48206048180420297
2020,20199,"Wallace, KS",825,44.0,-770.0,-0.88
2020,20201,"Washington, KS",2883,475.0,-2363.0,-0.654873395768297
2020,20203,"Wichita, KS",968,149.0,-808.0,-0.6807851239669421
2020,20205,"Wilson, KS",3954,723.0,-3153.0,-0.6145675265553869
2020,20207,"Woodson, KS",1546,294.0,-1228.0,-0.6041397153945667
2020,20209,"Wyandotte, KS",56785,36788.0,-18934.0,0.3144140177863872
2020,21001,"Adair, KY",8763,1392.0,-7276.0,-0.6714595458176423
2020,21003,"Allen, KY",9363,1642.0,-7586.0,-0.6348392609206451
2020,21005,"Anderson, KY",13240,3347.0,-9657.0,-0.47658610271903323
2020,21007,"Ballard, KY",4225,825.0,-3356.0,-0.5990532544378698
2020,21009,"Barren, KY",20055,5127.0,-14654.0,-0.47504363001745203
2020,21011,"Bath, KY",5627,1573.0,-3986.0,-0.4288253065576684
2020,21013,"Bell, KY",10044,1789.0,-8140.0,-0.6323178016726404
2020,21015,"Boone, KY",66953,20897.0,-44811.0,-0.35717592938329873
2020,21017,"Bourbon, KY",9643,3296.0,-6190.0,-0.3001140723841128
2020,21019,"Boyd, KY",21741,7083.0,-14295.0,-0.3317234717814268
2020,21021,"Boyle, KY",14467,5298.0,-8872.0,-0.24704499896315754
2020,21023,"Bracken, KY",4244,800.0,-3398.0,-0.6121583411875589
2020,21025,"Breathitt, KY",5661,1301.0,-4265.0,-0.5235824059353471
2020,21027,"Breckinridge, KY",10197,2350.0,-7701.0,-0.5247621849563597
2020,21029,"Bullitt, KY",41964,10551.0,-30708.0,-0.48034029167858167
2020,21031,"Butler, KY",6122,1079.0,-4960.0,-0.6339431558314277
2020,21033,"Caldwell, KY",6428,1433.0,-4906.0,-0.540292470441817
2020,21035,"Calloway, KY",17443,5794.0,-11351.0,-0.31858051940606547
2020,21037,"Campbell, KY",48833,19373.0,-28482.0,-0.18653369647574386
2020,21039,"Carlisle, KY",2638,463.0,-2159.0,-0.6429112964366944
2020,21041,"Carroll, KY",4135,1116.0,-2954.0,-0.4444981862152358
2020,21043,"Carter, KY",11585,2642.0,-8775.0,-0.5293914544669832
2020,21045,"Casey, KY",7171,918.0,-6179.0,-0.7336494212801562
2020,21047,"Christian, KY",23863,8296.0,-15080.0,-0.2842894858148598
2020,21049,"Clark, KY",18128,6004.0,-11811.0,-0.32033318623124446
2020,21051,"Clay, KY",7590,831.0,-6677.0,-0.7702239789196311
2020,21053,"Clinton, KY",4932,603.0,-4280.0,-0.7455393349553934
2020,21055,"Crittenden, KY",4242,731.0,-3451.0,-0.6412069778406412
2020,21057,"Cumberland, KY",3309,508.0,-2769.0,-0.6832880024176489
2020,21059,"Daviess, KY",49240,17283.0,-31023.0,-0.27904142973192525
2020,21061,"Edmonson, KY",6131,1227.0,-4828.0,-0.5873430109280705
2020,21063,"Elliott, KY",2995,712.0,-2246.0,-0.512186978297162
2020,21065,"Estill, KY",6538,1355.0,-5100.0,-0.5728051391862955
2020,21067,"Fayette, KY",152664,90566.0,-58845.0,0.2077831053817534
2020,21069,"Fleming, KY",7066,1474.0,-5534.0,-0.5745825077837532
2020,21071,"Floyd, KY",16351,3884.0,-12250.0,-0.5116506635679775
2020,21073,"Franklin, KY",26059,12650.0,-12900.0,-0.009593614490195326
2020,21075,"Fulton, KY",2421,791.0,-1605.0,-0.3362247005369682
2020,21077,"Gallatin, KY",3849,822.0,-2955.0,-0.5541699142634451
2020,21079,"Garrard, KY",8703,1830.0,-6754.0,-0.5657819142824313
2020,21081,"Grant, KY",11106,2205.0,-8725.0,-0.5870700522240231
2020,21083,"Graves, KY",17018,3559.0,-13206.0,-0.5668703725467152
2020,21085,"Grayson, KY",11983,2400.0,-9453.0,-0.5885838270883752
2020,21087,"Green, KY",5812,920.0,-4838.0,-0.6741225051617343
2020,21089,"Greenup, KY",18176,4873.0,-13064.0,-0.4506492077464789
2020,21091,"Hancock, KY",4587,1351.0,-3145.0,-0.39110529758011775
2020,21093,"Hardin, KY",48941,18101.0,-29832.0,-0.2396967777528044
2020,21095,"Harlan, KY",10971,1494.0,-9367.0,-0.7176191778324674
2020,21097,"Harrison, KY",8853,2400.0,-6334.0,-0.4443691404043827
2020,21099,"Hart, KY",8369,1908.0,-6345.0,-0.5301708686820409
2020,21101,"Henderson, KY",20688,7639.0,-12730.0,-0.246084686774942
2020,21103,"Henry, KY",8107,2142.0,-5843.0,-0.4565190576045393
2020,21105,"Hickman, KY",2199,458.0,-1714.0,-0.571168713051387
2020,21107,"Hopkins, KY",21509,5439.0,-15757.0,-0.4797061695104375
2020,21109,"Jackson, KY",6113,605.0,-5453.0,-0.7930639620480943
2020,21111,"Jefferson, KY",386093,228288.0,-150619.0,0.2011665583162606
2020,21113,"Jessamine, KY",26251,8567.0,-17096.0,-0.32490190849872386
2020,21115,"Johnson, KY",10192,1608.0,-8450.0,-0.6713108320251178
2020,21117,"Kenton, KY",82108,32265.0,-48123.0,-0.19313586982998002
2020,21119,"Knott, KY",6251,1412.0,-4779.0,-0.5386338185890257
2020,21121,"Knox, KY",13273,2114.0,-11012.0,-0.6703834852708506
2020,21123,"Larue, KY",7301,1504.0,-5685.0,-0.5726612792768114
2020,21125,"Laurel, KY",28097,4474.0,-23234.0,-0.6676869416663701
2020,21127,"Lawrence, KY",6955,1238.0,-5633.0,-0.6319194823867721
2020,21129,"Lee, KY",2659,459.0,-2159.0,-0.6393380970289583
2020,21131,"Leslie, KY",4811,446.0,-4321.0,-0.8054458532529619
2020,21133,"Letcher, KY",9135,1799.0,-7226.0,-0.594088669950739
2020,21135,"Lewis, KY",5883,823.0,-4986.0,-0.7076321604623491
2020,21137,"Lincoln, KY",10913,2254.0,-8489.0,-0.5713369375973609
2020,21139,"Livingston, KY",5003,939.0,-4010.0,-0.6138317009794123
2020,21141,"Logan, KY",12346,3094.0,-9067.0,-0.4838004211890491
2020,21143,"Lyon, KY",4228,1092.0,-3100.0,-0.4749290444654683
2020,21145,"Mccracken, KY",33521,11190.0,-21820.0,-0.3171146445511769
2020,21147,"Mccreary, KY",6435,725.0,-5664.0,-0.7675213675213676
2020,21149,"Mclean, KY",4782,1074.0,-3633.0,-0.5351317440401505
2020,21151,"Madison, KY",43903,15580.0,-27353.0,-0.2681593512971779
2020,21153,"Magoffin, KY",5446,1213.0,-4174.0,-0.5437017994858612
2020,21155,"Marion, KY",8928,2722.0,-6113.0,-0.3798163082437276
2020,21157,"Marshall, KY",17601,4071.0,-13297.0,-0.5241747627975684
2020,21159,"Martin, KY",3930,403.0,-3496.0,-0.7870229007633588
2020,21161,"Mason, KY",7958,2362.0,-5477.0,-0.3914300075395828
2020,21163,"Meade, KY",14110,3632.0,-10184.0,-0.46435152374202693
2020,21165,"Menifee, KY",3102,750.0,-2311.0,-0.503223726627982
2020,21167,"Mercer, KY",11735,3033.0,-8506.0,-0.46638261610566684
2020,21169,"Metcalfe, KY",5012,975.0,-3959.0,-0.5953711093375897
2020,21171,"Monroe, KY",5330,657.0,-4628.0,-0.7450281425891182
2020,21173,"Montgomery, KY",12837,3630.0,-8993.0,-0.41777673911350005
2020,21175,"Morgan, KY",5535,1172.0,-4297.0,-0.5645889792231256
2020,21177,"Muhlenberg, KY",14229,3544.0,-10496.0,-0.4885796612551831
2020,21179,"Nelson, KY",23245,7188.0,-15703.0,-0.36631533663153365
2020,21181,"Nicholas, KY",3396,955.0,-2408.0,-0.4278563015312132
2020,21183,"Ohio, KY",11127,2404.0,-8582.0,-0.5552260267817022
2020,21185,"Oldham, KY",37936,14504.0,-22651.0,-0.21475643188528049
2020,21187,"Owen, KY",5456,1098.0,-4292.0,-0.5854105571847508
2020,21189,"Owsley, KY",1895,216.0,-1670.0,-0.7672823218997361
2020,21191,"Pendleton, KY",6925,1322.0,-5515.0,-0.6054873646209387
2020,21193,"Perry, KY",10606,2350.0,-8118.0,-0.543843107674901
2020,21195,"Pike, KY",25368,4862.0,-20279.0,-0.6077341532639546
2020,21197,"Powell, KY",5505,1367.0,-4041.0,-0.4857402361489555
2020,21199,"Pulaski, KY",31537,5664.0,-25441.0,-0.6271046707042521
2020,21201,"Robertson, KY",1146,253.0,-884.0,-0.5506108202443281
2020,21203,"Rockcastle, KY",7783,1134.0,-6577.0,-0.6993447256841835
2020,21205,"Rowan, KY",10058,3880.0,-5994.0,-0.2101809504871744
2020,21207,"Russell, KY",8939,1329.0,-7506.0,-0.6910168922698289
2020,21209,"Scott, KY",28950,10564.0,-17764.0,-0.24870466321243523
2020,21211,"Shelby, KY",23542,8076.0,-15054.0,-0.2964064225639283
2020,21213,"Simpson, KY",8732,2681.0,-5888.0,-0.36726981218506644
2020,21215,"Spencer, KY",11429,2530.0,-8737.0,-0.5430921340449734
2020,21217,"Taylor, KY",12510,2961.0,-9376.0,-0.5127897681854516
2020,21219,"Todd, KY",5351,1202.0,-4060.0,-0.534105774621566
2020,21221,"Trigg, KY",7375,1791.0,-5487.0,-0.5011525423728813
2020,21223,"Trimble, KY",4319,1012.0,-3227.0,-0.5128501968048159
2020,21225,"Union, KY",6576,1529.0,-4965.0,-0.5225060827250608
2020,21227,"Warren, KY",55351,22477.0,-31790.0,-0.16825350942169068
2020,21229,"Washington, KY",6223,1644.0,-4482.0,-0.4560501365900691
2020,21231,"Wayne, KY",9240,1700.0,-7430.0,-0.6201298701298701
2020,21233,"Webster, KY",5991,1412.0,-4506.0,-0.5164413286596562
2020,21235,"Whitley, KY",15347,2552.0,-12567.0,-0.6525705349579722
2020,21237,"Wolfe, KY",2979,839.0,-2097.0,-0.4222893588452501
2020,21239,"Woodford, KY",15211,6530.0,-8362.0,-0.12043915587403853
2020,22001,"Acadia, LA",28425,5443.0,-22596.0,-0.6034476693051891
2020,22003,"Allen, LA",9810,2108.0,-7574.0,-0.5571865443425077
2020,22005,"Ascension, LA",62325,20399.0,-40687.0,-0.32551945447252306
2020,22007,"Assumption, LA",11235,3833.0,-7271.0,-0.3060080106809079
2020,22009,"Avoyelles, LA",17292,4979.0,-12028.0,-0.4076451538283599
2020,22011,"Beauregard, LA",16357,2542.0,-13575.0,-0.6745124411566913
2020,22013,"Bienville, LA",7050,3067.0,-3891.0,-0.11687943262411347
2020,22015,"Bossier, LA",54655,15662.0,-38074.0,-0.4100631232275181
2020,22017,"Caddo, LA",104912,55110.0,-48021.0,0.06757091657770321
2020,22019,"Calcasieu, LA",82663,25982.0,-55066.0,-0.3518381863711697
2020,22021,"Caldwell, LA",4762,745.0,-3976.0,-0.6784964300713986
2020,22023,"Cameron, LA",4039,324.0,-3671.0,-0.8286704629858876
2020,22025,"Catahoula, LA",4858,1269.0,-3541.0,-0.4676821737340469
2020,22027,"Claiborne, LA",6580,2731.0,-3770.0,-0.15790273556231002
2020,22029,"Concordia, LA",8828,3177.0,-5550.0,-0.2688038060715904
2020,22031,"De soto, LA",14736,5457.0,-9112.0,-0.24803203040173724
2020,22033,"East baton rouge, LA",208182,115577.0,-88420.0,0.13044835768702384
2020,22035,"East carroll, LA",3036,1900.0,-1080.0,0.27009222661396576
2020,22037,"East feliciana, LA",10509,4280.0,-6064.0,-0.16975925397278524
2020,22039,"Evangeline, LA",15412,4158.0,-11053.0,-0.44737866597456527
2020,22041,"Franklin, LA",9720,2658.0,-6970.0,-0.44362139917695476
2020,22043,"Grant, LA",9392,1157.0,-8117.0,-0.7410562180579217
2020,22045,"Iberia, LA",32713,11027.0,-21251.0,-0.31253630055329684
2020,22047,"Iberville, LA",16719,8514.0,-7893.0,0.03714336981876906
2020,22049,"Jackson, LA",7632,2143.0,-5394.0,-0.42596960167714887
2020,22051,"Jefferson, LA",193733,84477.0,-105949.0,-0.11083295050404422
2020,22053,"Jefferson davis, LA",14841,3208.0,-11423.0,-0.5535341284280035
2020,22055,"Lafayette, LA",114521,39685.0,-72519.0,-0.28670724146663057
2020,22057,"Lafourche, LA",45388,8672.0,-36024.0,-0.60262624482242
2020,22059,"La salle, LA",7077,638.0,-6378.0,-0.811078140454995
2020,22061,"Lincoln, LA",19275,7559.0,-11311.0,-0.1946562905317769
2020,22063,"Livingston, LA",65230,9249.0,-54877.0,-0.6994940978077572
2020,22065,"Madison, LA",4670,2654.0,-1930.0,0.1550321199143469
2020,22067,"Morehouse, LA",11574,4946.0,-6510.0,-0.13513046483497496
2020,22069,"Natchitoches, LA",16554,6896.0,-9358.0,-0.1487253835930893
2020,22071,"Orleans, LA",177819,147854.0,-26664.0,0.6815357189051788
2020,22073,"Ouachita, LA",69166,25913.0,-42255.0,-0.23627215684006592
2020,22075,"Plaquemines, LA",11014,3414.0,-7412.0,-0.362992554930089
2020,22077,"Pointe coupee, LA",12371,4683.0,-7503.0,-0.2279524694850861
2020,22079,"Rapides, LA",58865,19475.0,-38347.0,-0.3205979784252102
2020,22081,"Red river, LA",4132,1644.0,-2413.0,-0.186108422071636
2020,22083,"Richland, LA",9940,3225.0,-6607.0,-0.3402414486921529
2020,22085,"Sabine, LA",10596,1731.0,-8776.0,-0.664873537183843
2020,22087,"St. bernard, LA",17650,6151.0,-11179.0,-0.2848725212464589
2020,22089,"St. charles, LA",28517,9800.0,-18233.0,-0.29571834344426134
2020,22091,"St. helena, LA",6158,3346.0,-2714.0,0.10263072426112374
2020,22093,"St. james, LA",12590,6510.0,-5954.0,0.04416203335980937
2020,22095,"St. john the baptist, LA",21432,13582.0,-7538.0,0.28200821201941023
2020,22097,"St. landry, LA",41154,17372.0,-23171.0,-0.14090975360839772
2020,22099,"St. martin, LA",27038,8439.0,-18203.0,-0.3611213847178046
2020,22101,"St. mary, LA",23186,8055.0,-14811.0,-0.29138273095833694
2020,22103,"St. tammany, LA",140110,37746.0,-99666.0,-0.4419384769109985
2020,22105,"Tangipahoa, LA",57661,18887.0,-37806.0,-0.3281073862749519
2020,22107,"Tensas, LA",2554,1329.0,-1197.0,0.05168363351605325
2020,22109,"Terrebonne, LA",46240,11198.0,-34339.0,-0.5004541522491349
2020,22111,"Union, LA",11201,2654.0,-8407.0,-0.513614855816445
2020,22113,"Vermilion, LA",27324,5009.0,-21930.0,-0.6192724344898258
2020,22115,"Vernon, LA",17268,2898.0,-14107.0,-0.649119759091962
2020,22117,"Washington, LA",19513,5970.0,-13307.0,-0.37600573976323476
2020,22119,"Webster, LA",18216,6172.0,-11830.0,-0.3106060606060606
2020,22121,"West baton rouge, LA",14097,6200.0,-7684.0,-0.10527062495566433
2020,22123,"West carroll, LA",5052,710.0,-4317.0,-0.7139746634996041
2020,22125,"West feliciana, LA",6268,2298.0,-3863.0,-0.24968091895341415
2020,22127,"Winn, LA",6225,1543.0,-4619.0,-0.49413654618473896
2020,23001,"Androscoggin, ME",59361,27617.0,-29268.0,-0.02781287377234211
2020,23003,"Aroostook, ME",36210,13956.0,-21080.0,-0.1967412317039492
2020,23005,"Cumberland, ME",195914,128759.0,-59584.0,0.3530886001000439
2020,23007,"Franklin, ME",17599,8069.0,-8754.0,-0.038922666060571626
2020,23009,"Hancock, ME",35676,19369.0,-14982.0,0.12296782150465299
2020,23011,"Kennebec, ME",72615,34902.0,-34721.0,0.0024925979480823523
2020,23013,"Knox, ME",26032,15110.0,-9982.0,0.19698832206515057
